CaseID,Activity,CompleteTimestamp,org:resource,org:role,case:Project,case:Task,case:OrganizationalEntity,case:Cost Type,case:RequestedAmount,case:Activity,case:RfpNumber,CumTimeInterval
6022,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-19 14:40:25+00:00,STAFF MEMBER,SUPERVISOR,project 148052,UNKNOWN,organizational unit 65469,0,13.66563282867019,UNKNOWN,request for payment number 173920,58684987.0
6022,Request Payment,2018-11-20 08:59:18+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65469,0,13.66563282867019,UNKNOWN,request for payment number 173920,58750920.0
6022,Payment Handled,2018-11-22 17:31:34+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65469,0,13.66563282867019,UNKNOWN,request for payment number 173920,58954456.0
6023,Request For Payment SUBMITTED by EMPLOYEE,2018-11-18 19:56:04+00:00,STAFF MEMBER,EMPLOYEE,project 503,task 65269,organizational unit 65469,0,55.838957823429936,activity 505,request for payment number 184090,58617526.0
6023,Request For Payment APPROVED by ADMINISTRATION,2018-11-18 19:56:06+00:00,STAFF MEMBER,ADMINISTRATION,project 503,task 65269,organizational unit 65469,0,55.838957823429936,activity 505,request for payment number 184090,58617528.0
6023,Request For Payment APPROVED by BUDGET OWNER,2018-11-19 14:38:45+00:00,STAFF MEMBER,BUDGET OWNER,project 503,task 65269,organizational unit 65469,0,55.838957823429936,activity 505,request for payment number 184090,58684887.0
6023,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-20 09:17:08+00:00,STAFF MEMBER,SUPERVISOR,project 503,task 65269,organizational unit 65469,0,55.838957823429936,activity 505,request for payment number 184090,58751990.0
6023,Request Payment,2018-11-20 11:47:22+00:00,SYSTEM,UNDEFINED,project 503,task 65269,organizational unit 65469,0,55.838957823429936,activity 505,request for payment number 184090,58761004.0
6023,Payment Handled,2018-11-22 17:31:34+00:00,SYSTEM,UNDEFINED,project 503,task 65269,organizational unit 65469,0,55.838957823429936,activity 505,request for payment number 184090,58954456.0
6024,Request For Payment SUBMITTED by EMPLOYEE,2018-11-18 21:56:50+00:00,STAFF MEMBER,EMPLOYEE,project 147556,task 173926,organizational unit 65461,0,194.0965191750048,activity 505,request for payment number 173925,58624772.0
6024,Request For Payment APPROVED by ADMINISTRATION,2018-11-18 21:59:10+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,task 173926,organizational unit 65461,0,194.0965191750048,activity 505,request for payment number 173925,58624912.0
6024,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-20 11:46:53+00:00,STAFF MEMBER,SUPERVISOR,project 147556,task 173926,organizational unit 65461,0,194.0965191750048,activity 505,request for payment number 173925,58760975.0
6024,Request Payment,2018-11-20 15:37:09+00:00,SYSTEM,UNDEFINED,project 147556,task 173926,organizational unit 65461,0,194.0965191750048,activity 505,request for payment number 173925,58774791.0
6024,Payment Handled,2018-11-22 17:31:34+00:00,SYSTEM,UNDEFINED,project 147556,task 173926,organizational unit 65461,0,194.0965191750048,activity 505,request for payment number 173925,58954456.0
6025,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 09:04:36+00:00,STAFF MEMBER,EMPLOYEE,project 151278,UNKNOWN,organizational unit 65462,0,12.508690591112318,UNKNOWN,request for payment number 174936,58664838.0
6025,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 09:05:34+00:00,STAFF MEMBER,ADMINISTRATION,project 151278,UNKNOWN,organizational unit 65462,0,12.508690591112318,UNKNOWN,request for payment number 174936,58664896.0
6025,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-20 11:48:04+00:00,STAFF MEMBER,SUPERVISOR,project 151278,UNKNOWN,organizational unit 65462,0,12.508690591112318,UNKNOWN,request for payment number 174936,58761046.0
6025,Request Payment,2018-11-20 12:42:39+00:00,SYSTEM,UNDEFINED,project 151278,UNKNOWN,organizational unit 65462,0,12.508690591112318,UNKNOWN,request for payment number 174936,58764321.0
6025,Payment Handled,2018-11-22 17:31:34+00:00,SYSTEM,UNDEFINED,project 151278,UNKNOWN,organizational unit 65462,0,12.508690591112318,UNKNOWN,request for payment number 174936,58954456.0
6026,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 09:34:10+00:00,STAFF MEMBER,EMPLOYEE,project 148052,UNKNOWN,organizational unit 65462,0,447.81112316182094,UNKNOWN,request for payment number 173931,58666612.0
6026,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 09:38:48+00:00,STAFF MEMBER,ADMINISTRATION,project 148052,UNKNOWN,organizational unit 65462,0,447.81112316182094,UNKNOWN,request for payment number 173931,58666890.0
6026,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-20 11:56:23+00:00,STAFF MEMBER,SUPERVISOR,project 148052,UNKNOWN,organizational unit 65462,0,447.81112316182094,UNKNOWN,request for payment number 173931,58761545.0
6026,Request Payment,2018-11-20 12:44:15+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65462,0,447.81112316182094,UNKNOWN,request for payment number 173931,58764417.0
6026,Payment Handled,2018-11-22 17:31:34+00:00,SYSTEM,UNDEFINED,project 148052,UNKNOWN,organizational unit 65462,0,447.81112316182094,UNKNOWN,request for payment number 173931,58954456.0
6027,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 09:39:56+00:00,STAFF MEMBER,EMPLOYEE,project 148309,UNKNOWN,organizational unit 65458,0,5.169272381498296,UNKNOWN,request for payment number 182116,58666958.0
6027,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 09:40:01+00:00,STAFF MEMBER,ADMINISTRATION,project 148309,UNKNOWN,organizational unit 65458,0,5.169272381498296,UNKNOWN,request for payment number 182116,58666963.0
6027,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-21 13:43:19+00:00,STAFF MEMBER,SUPERVISOR,project 148309,UNKNOWN,organizational unit 65458,0,5.169272381498296,UNKNOWN,request for payment number 182116,58854361.0
6027,Request Payment,2018-11-22 08:42:55+00:00,SYSTEM,UNDEFINED,project 148309,UNKNOWN,organizational unit 65458,0,5.169272381498296,UNKNOWN,request for payment number 182116,58922737.0
6027,Payment Handled,2018-11-26 17:31:23+00:00,SYSTEM,UNDEFINED,project 148309,UNKNOWN,organizational unit 65458,0,5.169272381498296,UNKNOWN,request for payment number 182116,59300045.0
6028,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 09:45:16+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65488,0,298.6976577128127,UNKNOWN,UNKNOWN,58667278.0
6028,Request For Payment REJECTED by ADMINISTRATION,2018-11-19 09:45:29+00:00,STAFF MEMBER,ADMINISTRATION,UNKNOWN,UNKNOWN,organizational unit 65488,0,298.6976577128127,UNKNOWN,UNKNOWN,58667291.0
6028,Request For Payment REJECTED by EMPLOYEE,2018-11-19 16:25:37+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65488,0,298.6976577128127,UNKNOWN,UNKNOWN,58691299.0
6028,Request For Payment SUBMITTED by EMPLOYEE,2018-11-20 09:06:45+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65488,0,298.6976577128127,UNKNOWN,UNKNOWN,58751367.0
6028,Request For Payment REJECTED by ADMINISTRATION,2018-11-20 09:06:58+00:00,STAFF MEMBER,ADMINISTRATION,UNKNOWN,UNKNOWN,organizational unit 65488,0,298.6976577128127,UNKNOWN,UNKNOWN,58751380.0
6028,Request For Payment REJECTED by EMPLOYEE,2018-11-20 10:30:27+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65488,0,298.6976577128127,UNKNOWN,UNKNOWN,58756389.0
6029,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 10:04:18+00:00,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65456,0,171.70595150912274,UNKNOWN,request for payment number 173943,58668420.0
6029,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 10:04:28+00:00,STAFF MEMBER,ADMINISTRATION,project 147843,UNKNOWN,organizational unit 65456,0,171.70595150912274,UNKNOWN,request for payment number 173943,58668430.0
6029,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-19 11:53:32+00:00,STAFF MEMBER,SUPERVISOR,project 147843,UNKNOWN,organizational unit 65456,0,171.70595150912274,UNKNOWN,request for payment number 173943,58674974.0
6029,Request Payment,2018-11-20 15:57:20+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65456,0,171.70595150912274,UNKNOWN,request for payment number 173943,58776002.0
6029,Payment Handled,2018-11-22 17:31:34+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65456,0,171.70595150912274,UNKNOWN,request for payment number 173943,58954456.0
6030,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 10:05:58+00:00,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65456,0,9.317377213673328,UNKNOWN,request for payment number 173948,58668520.0
6030,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 10:06:09+00:00,STAFF MEMBER,ADMINISTRATION,project 147843,UNKNOWN,organizational unit 65456,0,9.317377213673328,UNKNOWN,request for payment number 173948,58668531.0
6030,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-19 11:52:19+00:00,STAFF MEMBER,SUPERVISOR,project 147843,UNKNOWN,organizational unit 65456,0,9.317377213673328,UNKNOWN,request for payment number 173948,58674901.0
6030,Request Payment,2018-11-20 15:57:18+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65456,0,9.317377213673328,UNKNOWN,request for payment number 173948,58776000.0
6030,Payment Handled,2018-11-22 17:31:34+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65456,0,9.317377213673328,UNKNOWN,request for payment number 173948,58954456.0
6031,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 10:42:03+00:00,STAFF MEMBER,EMPLOYEE,project 147620,UNKNOWN,organizational unit 65476,0,13.501180867231655,UNKNOWN,request for payment number 184405,58670685.0
6031,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 10:42:27+00:00,STAFF MEMBER,ADMINISTRATION,project 147620,UNKNOWN,organizational unit 65476,0,13.501180867231655,UNKNOWN,request for payment number 184405,58670709.0
6031,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-19 16:27:20+00:00,STAFF MEMBER,SUPERVISOR,project 147620,UNKNOWN,organizational unit 65476,0,13.501180867231655,UNKNOWN,request for payment number 184405,58691402.0
6031,Request Payment,2018-11-20 08:42:25+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65476,0,13.501180867231655,UNKNOWN,request for payment number 184405,58749907.0
6031,Payment Handled,2018-11-22 17:31:34+00:00,SYSTEM,UNDEFINED,project 147620,UNKNOWN,organizational unit 65476,0,13.501180867231655,UNKNOWN,request for payment number 184405,58954456.0
6032,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 10:45:08+00:00,STAFF MEMBER,EMPLOYEE,project 147546,UNKNOWN,organizational unit 65478,0,19.39229849706936,UNKNOWN,request for payment number 184410,58670870.0
6032,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 10:45:15+00:00,STAFF MEMBER,ADMINISTRATION,project 147546,UNKNOWN,organizational unit 65478,0,19.39229849706936,UNKNOWN,request for payment number 184410,58670877.0
6032,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-21 08:25:19+00:00,STAFF MEMBER,SUPERVISOR,project 147546,UNKNOWN,organizational unit 65478,0,19.39229849706936,UNKNOWN,request for payment number 184410,58835281.0
6032,Request Payment,2018-11-22 08:10:31+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65478,0,19.39229849706936,UNKNOWN,request for payment number 184410,58920793.0
6032,Payment Handled,2018-11-26 17:31:23+00:00,SYSTEM,UNDEFINED,project 147546,UNKNOWN,organizational unit 65478,0,19.39229849706936,UNKNOWN,request for payment number 184410,59300045.0
6033,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 11:04:25+00:00,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65461,0,131.4777803812687,UNKNOWN,request for payment number 182121,58672027.0
6033,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 11:04:35+00:00,STAFF MEMBER,ADMINISTRATION,project 147843,UNKNOWN,organizational unit 65461,0,131.4777803812687,UNKNOWN,request for payment number 182121,58672037.0
6033,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-20 11:58:21+00:00,STAFF MEMBER,SUPERVISOR,project 147843,UNKNOWN,organizational unit 65461,0,131.4777803812687,UNKNOWN,request for payment number 182121,58761663.0
6033,Request Payment,2018-11-21 13:07:14+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65461,0,131.4777803812687,UNKNOWN,request for payment number 182121,58852196.0
6033,Payment Handled,2018-11-22 17:31:34+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65461,0,131.4777803812687,UNKNOWN,request for payment number 182121,58954456.0
6034,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 11:21:00+00:00,STAFF MEMBER,EMPLOYEE,project 148052,task 36827,organizational unit 65463,0,89.91025279356914,activity 505,request for payment number 177423,58673022.0
6034,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 11:21:11+00:00,STAFF MEMBER,ADMINISTRATION,project 148052,task 36827,organizational unit 65463,0,89.91025279356914,activity 505,request for payment number 177423,58673033.0
6034,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-21 14:30:25+00:00,STAFF MEMBER,SUPERVISOR,project 148052,task 36827,organizational unit 65463,0,89.91025279356914,activity 505,request for payment number 177423,58857187.0
6034,Request Payment,2018-11-22 10:53:56+00:00,SYSTEM,UNDEFINED,project 148052,task 36827,organizational unit 65463,0,89.91025279356914,activity 505,request for payment number 177423,58930598.0
6034,Payment Handled,2018-11-26 17:31:23+00:00,SYSTEM,UNDEFINED,project 148052,task 36827,organizational unit 65463,0,89.91025279356914,activity 505,request for payment number 177423,59300045.0
6035,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 11:26:49+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65476,0,54.75379969565912,UNKNOWN,UNKNOWN,58673371.0
6035,Request For Payment REJECTED by ADMINISTRATION,2018-11-19 11:30:41+00:00,STAFF MEMBER,ADMINISTRATION,UNKNOWN,UNKNOWN,organizational unit 65476,0,54.75379969565912,UNKNOWN,UNKNOWN,58673603.0
6035,Request For Payment REJECTED by EMPLOYEE,2018-11-20 10:31:03+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65476,0,54.75379969565912,UNKNOWN,UNKNOWN,58756425.0
6036,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 11:47:26+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65469,0,342.4744987833378,UNKNOWN,UNKNOWN,58674608.0
6036,Request For Payment REJECTED by ADMINISTRATION,2018-11-19 11:47:31+00:00,STAFF MEMBER,ADMINISTRATION,UNKNOWN,UNKNOWN,organizational unit 65469,0,342.4744987833378,UNKNOWN,UNKNOWN,58674613.0
6036,Request For Payment REJECTED by EMPLOYEE,2018-11-19 14:36:19+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65469,0,342.4744987833378,UNKNOWN,UNKNOWN,58684741.0
6037,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 11:57:00+00:00,STAFF MEMBER,EMPLOYEE,project 147556,task 166332,organizational unit 65465,0,529.3061763475515,activity 505,request for payment number 184100,58675182.0
6037,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 11:57:08+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,task 166332,organizational unit 65465,0,529.3061763475515,activity 505,request for payment number 184100,58675190.0
6037,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-20 10:10:36+00:00,STAFF MEMBER,SUPERVISOR,project 147556,task 166332,organizational unit 65465,0,529.3061763475515,activity 505,request for payment number 184100,58755198.0
6037,Request Payment,2019-01-10 16:42:03+00:00,SYSTEM,UNDEFINED,project 147556,task 166332,organizational unit 65465,0,529.3061763475515,activity 505,request for payment number 184100,63185085.0
6037,Payment Handled,2019-01-14 17:31:21+00:00,SYSTEM,UNDEFINED,project 147556,task 166332,organizational unit 65465,0,529.3061763475515,activity 505,request for payment number 184100,63533643.0
6038,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 12:13:00+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65469,0,0.0,UNKNOWN,UNKNOWN,58676142.0
6038,Request For Payment REJECTED by ADMINISTRATION,2018-11-19 12:15:02+00:00,STAFF MEMBER,ADMINISTRATION,UNKNOWN,UNKNOWN,organizational unit 65469,0,0.0,UNKNOWN,UNKNOWN,58676264.0
6038,Request For Payment REJECTED by EMPLOYEE,2018-11-19 14:06:56+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65469,0,0.0,UNKNOWN,UNKNOWN,58682978.0
6039,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 13:06:47+00:00,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65456,0,240.1101360020944,UNKNOWN,request for payment number 178240,58679369.0
6039,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 13:06:51+00:00,STAFF MEMBER,ADMINISTRATION,project 147843,UNKNOWN,organizational unit 65456,0,240.1101360020944,UNKNOWN,request for payment number 178240,58679373.0
6039,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-20 10:12:07+00:00,STAFF MEMBER,SUPERVISOR,project 147843,UNKNOWN,organizational unit 65456,0,240.1101360020944,UNKNOWN,request for payment number 178240,58755289.0
6039,Request Payment,2018-11-20 11:07:34+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65456,0,240.1101360020944,UNKNOWN,request for payment number 178240,58758616.0
6039,Payment Handled,2018-11-22 17:31:34+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65456,0,240.1101360020944,UNKNOWN,request for payment number 178240,58954456.0
6040,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 13:07:22+00:00,STAFF MEMBER,EMPLOYEE,project 147843,UNKNOWN,organizational unit 65456,0,159.1091262664481,UNKNOWN,request for payment number 178245,58679404.0
6040,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 13:13:25+00:00,STAFF MEMBER,ADMINISTRATION,project 147843,UNKNOWN,organizational unit 65456,0,159.1091262664481,UNKNOWN,request for payment number 178245,58679767.0
6040,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-19 13:50:28+00:00,STAFF MEMBER,SUPERVISOR,project 147843,UNKNOWN,organizational unit 65456,0,159.1091262664481,UNKNOWN,request for payment number 178245,58681990.0
6040,Request Payment,2018-11-19 15:51:23+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65456,0,159.1091262664481,UNKNOWN,request for payment number 178245,58689245.0
6040,Payment Handled,2018-11-22 17:31:34+00:00,SYSTEM,UNDEFINED,project 147843,UNKNOWN,organizational unit 65456,0,159.1091262664481,UNKNOWN,request for payment number 178245,58954456.0
6041,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 13:07:36+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0,14.147219103131246,UNKNOWN,UNKNOWN,58679418.0
6041,Request For Payment REJECTED by ADMINISTRATION,2018-11-19 13:30:42+00:00,STAFF MEMBER,ADMINISTRATION,UNKNOWN,UNKNOWN,organizational unit 65458,0,14.147219103131246,UNKNOWN,UNKNOWN,58680804.0
6041,Request For Payment REJECTED by EMPLOYEE,2018-11-21 13:47:14+00:00,STAFF MEMBER,EMPLOYEE,UNKNOWN,UNKNOWN,organizational unit 65458,0,14.147219103131246,UNKNOWN,UNKNOWN,58854596.0
6042,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 13:10:34+00:00,STAFF MEMBER,EMPLOYEE,project 503,UNKNOWN,organizational unit 65458,0,16.033514983548745,UNKNOWN,request for payment number 177432,58679596.0
6042,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 13:10:40+00:00,STAFF MEMBER,ADMINISTRATION,project 503,UNKNOWN,organizational unit 65458,0,16.033514983548745,UNKNOWN,request for payment number 177432,58679602.0
6042,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-21 13:48:40+00:00,STAFF MEMBER,SUPERVISOR,project 503,UNKNOWN,organizational unit 65458,0,16.033514983548745,UNKNOWN,request for payment number 177432,58854682.0
6042,Request Payment,2018-11-22 11:41:37+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,16.033514983548745,UNKNOWN,request for payment number 177432,58933459.0
6042,Payment Handled,2018-11-26 17:31:23+00:00,SYSTEM,UNDEFINED,project 503,UNKNOWN,organizational unit 65458,0,16.033514983548745,UNKNOWN,request for payment number 177432,59300045.0
6043,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 13:17:45+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65461,0,9.864331750742071,UNKNOWN,request for payment number 182130,58680027.0
6043,Request For Payment REJECTED by ADMINISTRATION,2018-11-19 13:17:53+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65461,0,9.864331750742071,UNKNOWN,request for payment number 182130,58680035.0
6043,Request For Payment REJECTED by EMPLOYEE,2018-11-20 11:59:28+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65461,0,9.864331750742071,UNKNOWN,request for payment number 182130,58761730.0
6043,Request For Payment SUBMITTED by EMPLOYEE,2018-11-20 16:44:16+00:00,STAFF MEMBER,EMPLOYEE,project 147556,UNKNOWN,organizational unit 65461,0,9.864331750742071,UNKNOWN,request for payment number 182130,58778818.0
6043,Request For Payment APPROVED by ADMINISTRATION,2018-11-20 16:44:34+00:00,STAFF MEMBER,ADMINISTRATION,project 147556,UNKNOWN,organizational unit 65461,0,9.864331750742071,UNKNOWN,request for payment number 182130,58778836.0
6043,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-22 11:51:38+00:00,STAFF MEMBER,SUPERVISOR,project 147556,UNKNOWN,organizational unit 65461,0,9.864331750742071,UNKNOWN,request for payment number 182130,58934060.0
6043,Request Payment,2018-11-27 09:54:54+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65461,0,9.864331750742071,UNKNOWN,request for payment number 182130,59359056.0
6043,Payment Handled,2018-11-29 17:31:20+00:00,SYSTEM,UNDEFINED,project 147556,UNKNOWN,organizational unit 65461,0,9.864331750742071,UNKNOWN,request for payment number 182130,59559242.0
6044,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 13:17:48+00:00,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65458,0,6.3372897732146125,UNKNOWN,request for payment number 182138,58680030.0
6044,Request For Payment REJECTED by ADMINISTRATION,2018-11-19 13:19:17+00:00,STAFF MEMBER,ADMINISTRATION,project 147908,UNKNOWN,organizational unit 65458,0,6.3372897732146125,UNKNOWN,request for payment number 182138,58680119.0
6044,Request For Payment REJECTED by EMPLOYEE,2018-11-21 13:51:54+00:00,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65458,0,6.3372897732146125,UNKNOWN,request for payment number 182138,58854876.0
6044,Request For Payment SUBMITTED by EMPLOYEE,2018-11-21 13:56:19+00:00,STAFF MEMBER,EMPLOYEE,project 147908,UNKNOWN,organizational unit 65458,0,6.3372897732146125,UNKNOWN,request for payment number 182138,58855141.0
6044,Request For Payment APPROVED by ADMINISTRATION,2018-11-21 13:56:21+00:00,STAFF MEMBER,ADMINISTRATION,project 147908,UNKNOWN,organizational unit 65458,0,6.3372897732146125,UNKNOWN,request for payment number 182138,58855143.0
6044,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-21 15:18:52+00:00,STAFF MEMBER,SUPERVISOR,project 147908,UNKNOWN,organizational unit 65458,0,6.3372897732146125,UNKNOWN,request for payment number 182138,58860094.0
6044,Request Payment,2018-11-22 11:41:50+00:00,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65458,0,6.3372897732146125,UNKNOWN,request for payment number 182138,58933472.0
6044,Payment Handled,2018-11-26 17:31:23+00:00,SYSTEM,UNDEFINED,project 147908,UNKNOWN,organizational unit 65458,0,6.3372897732146125,UNKNOWN,request for payment number 182138,59300045.0
6045,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 13:31:22+00:00,STAFF MEMBER,EMPLOYEE,project 147843,task 30821,organizational unit 65461,0,142.6704448685694,activity 505,request for payment number 182146,58680844.0
6045,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 13:31:26+00:00,STAFF MEMBER,ADMINISTRATION,project 147843,task 30821,organizational unit 65461,0,142.6704448685694,activity 505,request for payment number 182146,58680848.0
6045,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-22 11:52:30+00:00,STAFF MEMBER,SUPERVISOR,project 147843,task 30821,organizational unit 65461,0,142.6704448685694,activity 505,request for payment number 182146,58934112.0
6045,Request Payment,2018-11-27 10:23:22+00:00,SYSTEM,UNDEFINED,project 147843,task 30821,organizational unit 65461,0,142.6704448685694,activity 505,request for payment number 182146,59360764.0
6045,Payment Handled,2018-11-29 17:31:20+00:00,SYSTEM,UNDEFINED,project 147843,task 30821,organizational unit 65461,0,142.6704448685694,activity 505,request for payment number 182146,59559242.0
6046,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 13:53:39+00:00,STAFF MEMBER,EMPLOYEE,project 148681,UNKNOWN,organizational unit 65465,0,20.90146648634837,UNKNOWN,request for payment number 179454,58682181.0
6046,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 13:56:33+00:00,STAFF MEMBER,ADMINISTRATION,project 148681,UNKNOWN,organizational unit 65465,0,20.90146648634837,UNKNOWN,request for payment number 179454,58682355.0
6046,Request For Payment APPROVED by BUDGET OWNER,2018-11-20 10:11:42+00:00,STAFF MEMBER,BUDGET OWNER,project 148681,UNKNOWN,organizational unit 65465,0,20.90146648634837,UNKNOWN,request for payment number 179454,58755264.0
6046,Request For Payment FINAL_APPROVED by SUPERVISOR,2018-11-22 10:38:12+00:00,STAFF MEMBER,SUPERVISOR,project 148681,UNKNOWN,organizational unit 65465,0,20.90146648634837,UNKNOWN,request for payment number 179454,58929654.0
6046,Request Payment,2018-11-22 10:55:46+00:00,SYSTEM,UNDEFINED,project 148681,UNKNOWN,organizational unit 65465,0,20.90146648634837,UNKNOWN,request for payment number 179454,58930708.0
6046,Payment Handled,2018-11-26 17:31:23+00:00,SYSTEM,UNDEFINED,project 148681,UNKNOWN,organizational unit 65465,0,20.90146648634837,UNKNOWN,request for payment number 179454,59300045.0
6047,Request For Payment SUBMITTED by EMPLOYEE,2018-11-19 14:12:10+00:00,STAFF MEMBER,EMPLOYEE,project 147701,UNKNOWN,organizational unit 65479,0,23.41070611865307,UNKNOWN,request for payment number 177437,58683292.0
6047,Request For Payment APPROVED by ADMINISTRATION,2018-11-19 14:12:17+00:00,STAFF MEMBER,ADMINISTRATION,project 147701,UNKNOWN,organizational unit 65479,0,23.41070611865307,UNKNOWN,request for payment number 177437,58683299.0
