CaseID,Activity,CompleteTimestamp,REPAIR_IN_TIME_5D,DEVICETYPE,org:resource,CumTimeInterval
21243,InDelivery,2018-04-26 00:00:00,0.0,AB34,L,9800413.0
21243,Approved,2018-04-26 09:46:03,0.0,AB34,L,9835576.0
21243,NoteHotline,2018-04-26 09:46:20,0.0,AB34,L,9835593.0
21243,Completed,2018-04-26 10:06:27,0.0,AB34,L,9836800.0
21244,,,,,,
21244,Creation,2018-01-10 14:01:52,0.0,AB53,,692525.0
21244,DeviceReceived,2018-01-10 14:02:15,0.0,AB53,,692548.0
21244,,,,,,
21244,,,,,,
21244,,,,,,
21244,InDelivery,2018-01-16 00:00:00,0.0,AB53,,1160413.0
21244,NoteWorkshop,2018-01-16 12:53:53,0.0,AB53,,1206846.0
21245,,,,,,
21245,,,,,,
21245,,,,,,
21245,StockEntry,2018-04-17 00:00:00,1.0,AB36,E,9022813.0
21245,,,,,,
21245,,,,,,
21246,Creation,2018-04-12 10:45:57,0.0,AB59,L,8629570.0
21246,DeviceReceived,2018-04-17 09:33:06,0.0,AB59,L,9057199.0
21246,,,,,,
21246,,,,,,
21246,InDelivery,2018-04-25 00:00:00,0.0,AB59,L,9714013.0
21246,Approved,2018-04-25 08:56:58,0.0,AB59,L,9746231.0
21246,,,,,,
21246,Completed,2018-04-25 09:16:48,0.0,AB59,L,9747421.0
21247,,,,,,
21247,NoteHotline,2018-04-12 11:09:44,0.0,AB24,J,8630997.0
21247,DeviceReceived,2018-04-16 11:55:42,0.0,AB24,J,8979355.0
21247,,,,,,
21247,,,,,,
21247,,,,,,
21248,Creation,2018-04-12 16:16:28,1.0,AB36,L,8649401.0
21248,,,,,,
21248,,,,,,
21248,,,,,,
21248,,,,,,
21249,Creation,2018-04-12 16:22:45,0.0,AB40,L,8649778.0
21249,,,,,,
21249,Transmission,2018-04-26 14:18:46,0.0,AB40,L,9851939.0
21249,InDelivery,2018-04-27 00:00:00,0.0,AB40,L,9886813.0
21249,,,,,,
21249,,,,,,
21249,,,,,,
21250,Creation,2018-04-12 16:45:19,0.0,AB60,L,8651132.0
21250,DeviceReceived,2018-04-18 14:29:38,0.0,AB60,L,9161391.0
21250,,,,,,
21250,InDelivery,2018-04-25 00:00:00,0.0,AB60,L,9714013.0
21250,Completed,2018-04-25 06:20:27,0.0,AB60,L,9736840.0
21251,,,,,,
21251,,,,,,
21251,DeviceReceived,2018-04-19 23:45:57,0.0,AB22,J,9281170.0
21251,InDelivery,2018-04-27 00:00:00,0.0,AB22,J,9886813.0
21251,Completed,2018-04-27 11:17:34,0.0,AB22,J,9927467.0
21252,,,,,,
21252,,,,,,
21252,DeviceReceived,2018-04-13 10:17:45,0.0,AB49,E,8714278.0
21252,StatusRequest,2018-04-27 13:20:33,0.0,AB49,E,9934846.0
21252,,,,,,
21252,,,,,,
21252,InDelivery,2018-05-03 00:00:00,0.0,AB49,E,10405213.0
21252,Approved,2018-05-03 09:01:51,0.0,AB49,E,10437724.0
21252,NoteHotline,2018-05-03 09:01:58,0.0,AB49,E,10437731.0
21252,,,,,,
21252,,,,,,
21253,,,,,,
21253,,,,,,
21253,Letter,2018-04-24 00:00:00,0.0,AB52,L,9627613.0
21253,,,,,,
21253,,,,,,
21253,,,,,,
21253,Completed,2018-05-22 11:04:54,0.0,AB52,L,12086707.0
21254,Creation,2018-04-12 09:52:20,0.0,AB34,L,8626353.0
21254,,,,,,
21254,,,,,,
21254,InDelivery,2018-04-24 00:00:00,0.0,AB34,L,9627613.0
21254,Completed,2018-04-24 07:35:48,0.0,AB34,L,9654961.0
21255,Creation,2018-04-12 10:04:21,1.0,AB9,G,8627074.0
21255,,,,,,
21255,InDelivery,2018-04-19 00:00:00,1.0,AB9,G,9195613.0
21255,DeviceReceived,2018-04-19 10:35:14,1.0,AB9,G,9233727.0
21255,,,,,,
21255,,,,,,
21255,Completed,2018-04-19 14:22:53,1.0,AB9,G,9247386.0
21256,,,,,,
21256,,,,,,
21256,,,,,,
21256,,,,,,
21256,Transmission,2018-04-24 08:44:00,0.0,AB61,L,9659053.0
21256,,,,,,
21256,NoteHotline,2018-04-24 09:44:10,0.0,AB61,L,9662663.0
21256,,,,,,
21257,Creation,2018-04-12 10:49:05,0.0,AB28,E,8629758.0
21257,Letter,2018-04-20 00:00:00,0.0,AB28,E,9282013.0
21257,DeviceReceived,2018-04-20 10:26:18,0.0,AB28,E,9319591.0
21257,NoteWorkshop,2018-05-03 15:00:11,0.0,AB28,E,10459224.0
21257,Transmission,2018-05-03 15:10:41,0.0,AB28,E,10459854.0
21257,Approved,2018-05-03 16:39:38,0.0,AB28,E,10465191.0
21257,,,,,,
21257,,,,,,
21257,NoteHotline,2018-05-04 10:46:42,0.0,AB28,E,10530415.0
21257,,,,,,
21258,,,,,,
21258,Letter,2018-04-16 00:00:00,1.0,AB41,G,8936413.0
21258,,,,,,
21258,DeviceReceived,2018-04-16 07:59:46,1.0,AB41,G,8965199.0
21258,Completed,2018-04-16 10:37:01,1.0,AB41,G,8974634.0
21259,,,,,,
21259,Letter,2018-04-16 00:00:00,0.0,AB8,E,8936413.0
21259,DeviceReceived,2018-04-16 11:58:08,0.0,AB8,E,8979501.0
21259,,,,,,
21259,,,,,,
21259,NoteWorkshop,2018-04-28 15:03:13,0.0,AB8,E,10027406.0
21259,,,,,,
21260,,,,,,
21260,Letter,2018-01-11 00:00:00,0.0,AB36,,728413.0
21260,,,,,,
21260,StockEntry,2018-01-19 00:00:00,0.0,AB36,,1419613.0
21260,InDelivery,2018-01-19 00:00:00,0.0,AB36,,1419613.0
21260,NoteWorkshop,2018-01-19 08:56:33,0.0,AB36,,1451806.0
21260,Completed,2018-01-19 09:11:11,0.0,AB36,,1452684.0
21260,,,,,,
21261,,,,,,
21261,Letter,2018-04-13 00:00:00,0.0,AB8,E,8677213.0
21261,,,,,,
21261,NoteHotline,2018-04-17 12:04:25,0.0,AB8,E,9066278.0
21261,,,,,,
21261,InDelivery,2018-04-24 00:00:00,0.0,AB8,E,9627613.0
21261,,,,,,
21261,Completed,2018-04-24 09:38:46,0.0,AB8,E,9662339.0
21262,,,,,,
21262,,,,,,
21262,NoteWorkshop,2018-04-17 08:14:58,1.0,AB45,J,9052511.0
21262,InDelivery,2018-04-18 00:00:00,1.0,AB45,J,9109213.0
21262,Completed,2018-04-18 17:34:01,1.0,AB45,J,9172454.0
21263,NoteHotline,2018-04-12 10:43:29,0.0,AB30,J,8629422.0
21263,Approved,2018-04-12 10:44:59,0.0,AB30,J,8629512.0
21263,,,,,,
21263,DeviceReceived,2018-04-13 12:45:21,0.0,AB30,J,8723134.0
21263,,,,,,
21263,,,,,,
21263,InDelivery,2018-04-27 00:00:00,0.0,AB30,J,9886813.0
21264,Letter,2018-04-12 00:00:00,0.0,AB52,L,8590813.0
21264,Creation,2018-04-12 15:08:38,0.0,AB52,L,8645331.0
21264,,,,,,
21264,,,,,,
21264,Completed,2018-05-28 07:18:30,0.0,AB52,L,12591523.0
21264,,,,,,
21265,Creation,2018-04-12 16:40:47,0.0,AB50,L,8650860.0
21265,DeviceReceived,2018-04-17 15:01:55,0.0,AB50,L,9076928.0
21265,Letter,2018-04-23 00:00:00,0.0,AB50,L,9541213.0
21265,InDelivery,2018-05-23 00:00:00,0.0,AB50,L,12133213.0
21265,,,,,,
21266,,,,,,
21266,DeviceReceived,2018-04-17 14:04:14,0.0,AB61,L,9073467.0
21266,,,,,,
21266,InDelivery,2018-04-24 00:00:00,0.0,AB61,L,9627613.0
21266,Completed,2018-04-24 10:00:28,0.0,AB61,L,9663641.0
21267,,,,,,
21267,DeviceReceived,2018-04-18 15:07:16,0.0,AB34,L,9163649.0
21267,,,,,,
21267,NoteHotline,2018-04-23 12:11:12,0.0,AB34,L,9585085.0
21267,,,,,,
21267,,,,,,
21268,,,,,,
21268,,,,,,
21268,DeviceReceived,2018-05-17 06:30:31,0.0,AB49,L,11638244.0
21268,,,,,,
21268,NoteWorkshop,2018-05-18 06:31:23,0.0,AB49,L,11724696.0
21268,InDelivery,2018-05-28 00:00:00,0.0,AB49,L,12565213.0
21268,,,,,,
21269,Creation,2018-04-13 09:16:21,0.0,AB52,L,8710594.0
21269,DeviceReceived,2018-04-21 15:38:06,0.0,AB52,L,9424699.0
21269,Letter,2018-04-25 00:00:00,0.0,AB52,L,9714013.0
21269,Transmission,2018-04-27 14:25:02,0.0,AB52,L,9938715.0
21269,,,,,,
21269,NoteHotline,2018-04-27 15:49:08,0.0,AB52,L,9943761.0
21269,,,,,,
21269,,,,,,
21269,,,,,,
21270,Creation,2018-04-13 11:38:21,1.0,AB62,L,8719114.0
21270,,,,,,
21270,,,,,,
21270,InDelivery,2018-04-26 00:00:00,1.0,AB62,L,9800413.0
21270,Completed,2018-04-26 07:54:12,1.0,AB62,L,9828865.0
21271,Creation,2018-04-13 09:09:14,0.0,AB20,L,8710167.0
21271,,,,,,
21271,,,,,,
21271,NoteWorkshop,2018-04-27 13:57:19,0.0,AB20,L,9937052.0
21271,,,,,,
21272,Creation,2018-04-13 09:17:56,0.0,AB49,L,8710689.0
21272,NoteHotline,2018-04-13 09:20:44,0.0,AB49,L,8710857.0
21272,DeviceReceived,2018-04-23 14:33:12,0.0,AB49,L,9593605.0
21272,Letter,2018-04-25 00:00:00,0.0,AB49,L,9714013.0
21272,,,,,,
21272,,,,,,
21273,,,,,,
21273,,,,,,
21273,Letter,2018-04-24 00:00:00,0.0,AB16,L,9627613.0
21273,,,,,,
21273,InDelivery,2018-05-03 00:00:00,0.0,AB16,L,10405213.0
21273,Approved,2018-05-03 11:41:22,0.0,AB16,L,10447295.0
21273,,,,,,
21273,,,,,,
21274,Creation,2018-04-13 11:28:59,0.0,AB45,E,8718552.0
21274,,,,,,
21274,Letter,2018-04-18 00:00:00,0.0,AB45,E,9109213.0
21274,DeviceReceived,2018-04-18 12:30:55,0.0,AB45,E,9154268.0
21274,StockEntry,2018-04-24 00:00:00,0.0,AB45,E,9627613.0
21274,InDelivery,2018-04-24 00:00:00,0.0,AB45,E,9627613.0
21274,Completed,2018-04-24 07:30:07,0.0,AB45,E,9654620.0
21274,,,,,,
21275,,,,,,
21275,NoteHotline,2018-01-10 08:27:55,1.0,AB36,E,672488.0
21275,,,,,,
21275,DeviceReceived,2018-01-16 10:10:26,1.0,AB36,E,1197039.0
21275,InDelivery,2018-01-17 00:00:00,1.0,AB36,E,1246813.0
21275,,,,,,
21275,,,,,,
21276,Creation,2018-04-13 12:20:19,1.0,AB20,J,8721632.0
21276,DeviceReceived,2018-04-16 11:42:56,1.0,AB20,J,8978589.0
21276,,,,,,
21276,,,,,,
21276,Completed,2018-04-18 10:35:58,1.0,AB20,J,9147371.0
21277,Creation,2018-04-13 12:42:11,0.0,AB62,L,8722944.0
21277,DeviceReceived,2018-04-16 12:14:00,0.0,AB62,L,8980453.0
21277,Letter,2018-04-23 00:00:00,0.0,AB62,L,9541213.0
21277,InDelivery,2018-04-24 00:00:00,0.0,AB62,L,9627613.0
21277,Transmission,2018-04-24 08:35:33,0.0,AB62,L,9658546.0
21277,Approved,2018-04-24 14:42:52,0.0,AB62,L,9680585.0
21277,NoteHotline,2018-04-24 14:50:11,0.0,AB62,L,9681024.0
21277,NoteWorkshop,2018-04-24 15:06:26,0.0,AB62,L,9681999.0
21277,,,,,,
21278,,,,,,
21278,,,,,,
21278,,,,,,
21278,DeviceReceived,2018-04-19 10:24:28,1.0,AB8,G,9233081.0
21278,NoteWorkshop,2018-04-19 11:55:44,1.0,AB8,G,9238557.0
21278,,,,,,
21279,,,,,,
21279,,,,,,
21279,,,,,,
21279,,,,,,
21279,StockEntry,2018-04-23 00:00:00,1.0,AB36,E,9541213.0
21279,,,,,,
21279,,,,,,
21279,Completed,2018-04-23 14:30:25,1.0,AB36,E,9593438.0
21280,,,,,,
21280,NoteHotline,2018-04-13 15:21:01,1.0,AB14,E,8732474.0
21280,,,,,,
21280,StockEntry,2018-04-17 00:00:00,1.0,AB14,E,9022813.0
21280,,,,,,
21280,Completed,2018-04-17 10:56:27,1.0,AB14,E,9062200.0
21281,,,,,,
21281,,,,,,
21281,Letter,2018-04-26 00:00:00,0.0,AB62,L,9800413.0
21281,Transmission,2018-05-02 09:56:06,0.0,AB62,L,10354579.0
21281,,,,,,
21281,NoteHotline,2018-05-03 16:34:14,0.0,AB62,L,10464867.0
21281,InDelivery,2018-05-04 00:00:00,0.0,AB62,L,10491613.0
21281,,,,,,
21282,,,,,,
21282,,,,,,
21282,DeviceReceived,2018-06-29 08:53:08,0.0,AB49,L,15362001.0
21282,NoteWorkshop,2018-06-29 09:19:26,0.0,AB49,L,15363579.0
21282,InDelivery,2018-07-24 00:00:00,0.0,AB49,L,17490013.0
21282,Completed,2018-07-24 07:34:00,0.0,AB49,L,17517253.0
21283,Creation,2018-01-10 09:08:40,0.0,AB34,E,674933.0
21283,Letter,2018-01-16 00:00:00,0.0,AB34,E,1160413.0
21283,,,,,,
21283,StockEntry,2018-01-22 00:00:00,0.0,AB34,E,1678813.0
21283,InDelivery,2018-01-22 00:00:00,0.0,AB34,E,1678813.0
21283,,,,,,
21283,Completed,2018-01-22 13:54:56,0.0,AB34,E,1728909.0
21284,Creation,2018-04-13 16:32:06,0.0,AB15,J,8736739.0
21284,DeviceReceived,2018-04-16 11:18:08,0.0,AB15,J,8977101.0
21284,,,,,,
21284,InDelivery,2018-04-27 00:00:00,0.0,AB15,J,9886813.0
21284,,,,,,
21285,Creation,2018-04-13 10:09:19,0.0,AB52,,8713772.0
21285,,,,,,
21285,,,,,,
21285,Approved,2018-04-20 09:36:41,0.0,AB52,,9316614.0
21285,,,,,,
21285,,,,,,
21285,InDelivery,2018-05-07 00:00:00,0.0,AB52,,10750813.0
21285,NoteWorkshop,2018-05-07 14:06:57,0.0,AB52,,10801630.0
21285,,,,,,
21285,Letter,2018-11-05 00:00:00,0.0,AB52,,26475613.0
21286,Creation,2018-04-13 07:39:07,1.0,AB36,E,8704760.0
21286,NoteHotline,2018-04-13 07:40:50,1.0,AB36,E,8704863.0
21286,Letter,2018-04-16 00:00:00,1.0,AB36,E,8936413.0
21286,,,,,,
21286,StockEntry,2018-04-17 00:00:00,1.0,AB36,E,9022813.0
21286,InDelivery,2018-04-17 00:00:00,1.0,AB36,E,9022813.0
21286,,,,,,
21286,Completed,2018-04-17 07:45:13,1.0,AB36,E,9050726.0
21287,Creation,2018-04-13 10:42:57,1.0,AB58,E,8715790.0
21287,,,,,,
21287,,,,,,
21287,,,,,,
21287,,,,,,
21287,InDelivery,2018-04-18 00:00:00,1.0,AB58,E,9109213.0
21287,NoteWorkshop,2018-04-18 11:50:59,1.0,AB58,E,9151872.0
21287,,,,,,
21288,Creation,2018-04-13 12:44:04,1.0,AB32,E,8723057.0
21288,NoteHotline,2018-04-13 12:46:15,1.0,AB32,E,8723188.0
21288,Letter,2018-04-18 00:00:00,1.0,AB32,E,9109213.0
21288,DeviceReceived,2018-04-18 12:23:17,1.0,AB32,E,9153810.0
21288,StockEntry,2018-04-19 00:00:00,1.0,AB32,E,9195613.0
21288,,,,,,
21288,,,,,,
21288,Completed,2018-04-19 12:39:57,1.0,AB32,E,9241210.0
21289,,,,,,
21289,,,,,,
21289,,,,,,
21289,,,,,,
21289,,,,,,
21290,,,,,,
21290,,,,,,
21290,,,,,,
21290,Transmission,2018-01-19 14:09:36,0.0,AB34,L,1470589.0
21290,,,,,,
21290,,,,,,
21290,NoteHotline,2018-01-23 10:35:07,0.0,AB34,L,1803320.0
21290,Completed,2018-01-23 11:47:10,0.0,AB34,L,1807643.0
21291,Creation,2018-04-13 15:52:53,0.0,AB19,L,8734386.0
21291,DeviceReceived,2018-04-19 09:59:48,0.0,AB19,L,9231601.0
21291,,,,,,
21291,Transmission,2018-04-24 15:53:33,0.0,AB19,L,9684826.0
21291,Approved,2018-04-25 09:25:27,0.0,AB19,L,9747940.0
21291,NoteHotline,2018-04-25 09:25:52,0.0,AB19,L,9747965.0
21291,InDelivery,2018-04-26 00:00:00,0.0,AB19,L,9800413.0
21291,,,,,,
21292,,,,,,
21292,,,,,,
21292,,,,,,
21292,,,,,,
21292,InDelivery,2018-05-02 00:00:00,0.0,AB20,E,10318813.0
21292,,,,,,
21292,Completed,2018-05-02 12:42:37,0.0,AB20,E,10364570.0
21293,,,,,,
21293,,,,,,
21293,StockEntry,2018-04-30 00:00:00,0.0,AB20,E,10146013.0
21293,InDelivery,2018-04-30 00:00:00,0.0,AB20,E,10146013.0
21293,,,,,,
21293,Completed,2018-04-30 10:51:15,0.0,AB20,E,10185088.0
21294,Creation,2018-04-13 16:19:27,0.0,AB20,E,8735980.0
21294,Letter,2018-04-16 00:00:00,0.0,AB20,E,8936413.0
21294,,,,,,
21294,StockEntry,2018-04-30 00:00:00,0.0,AB20,E,10146013.0
21294,InDelivery,2018-04-30 00:00:00,0.0,AB20,E,10146013.0
21294,,,,,,
21294,Completed,2018-04-30 08:23:22,0.0,AB20,E,10176215.0
21295,Creation,2018-04-13 16:31:23,0.0,AB62,E,8736696.0
21295,Letter,2018-04-19 00:00:00,0.0,AB62,E,9195613.0
21295,,,,,,
21295,,,,,,
21295,Approved,2018-05-04 16:34:41,0.0,AB62,E,10551294.0
21295,,,,,,
21295,,,,,,
21295,,,,,,
21295,,,,,,
21295,,,,,,
21296,,,,,,
21296,DeviceReceived,2018-04-17 15:02:11,0.0,AB62,L,9076944.0
21296,Letter,2018-04-23 00:00:00,0.0,AB62,L,9541213.0
21296,,,,,,
21296,,,,,,
21296,InDelivery,2018-05-22 00:00:00,0.0,AB62,L,12046813.0
21296,Completed,2018-05-22 13:39:58,0.0,AB62,L,12096011.0
21297,Creation,2018-04-13 09:32:11,0.0,AB52,L,8711544.0
21297,DeviceReceived,2018-04-23 12:54:52,0.0,AB52,L,9587705.0
21297,Letter,2018-04-26 00:00:00,0.0,AB52,L,9800413.0
21297,NoteWorkshop,2018-05-02 09:58:00,0.0,AB52,L,10354693.0
21297,,,,,,
21297,Completed,2018-05-23 06:28:22,0.0,AB52,L,12156515.0
21298,,,,,,
21298,,,,,,
21298,Transmission,2018-04-26 08:25:25,0.0,AB34,L,9830738.0
21298,InDelivery,2018-04-30 00:00:00,0.0,AB34,L,10146013.0
21298,Approved,2018-04-30 08:45:54,0.0,AB34,L,10177567.0
21298,,,,,,
21298,NoteWorkshop,2018-04-30 09:39:55,0.0,AB34,L,10180808.0
21298,Completed,2018-04-30 09:40:42,0.0,AB34,L,10180855.0
21299,Creation,2018-04-13 10:18:49,0.0,AB59,L,8714342.0
21299,,,,,,
21299,Letter,2018-04-23 00:00:00,0.0,AB59,L,9541213.0
21299,NoteWorkshop,2018-04-23 09:31:15,0.0,AB59,L,9575488.0
21299,InDelivery,2018-05-23 00:00:00,0.0,AB59,L,12133213.0
21299,Completed,2018-05-23 08:28:51,0.0,AB59,L,12163744.0
21300,,,,,,
21300,,,,,,
21300,Transmission,2018-04-26 09:23:32,0.0,AB20,L,9834225.0
21300,InDelivery,2018-04-27 00:00:00,0.0,AB20,L,9886813.0
21300,Approved,2018-04-27 09:33:57,0.0,AB20,L,9921250.0
21300,NoteHotline,2018-04-27 09:34:13,0.0,AB20,L,9921266.0
21300,,,,,,
21301,,,,,,
21301,,,,,,
21301,InDelivery,2018-04-25 00:00:00,0.0,AB34,L,9714013.0
21301,Transmission,2018-04-25 10:23:42,0.0,AB34,L,9751435.0
21301,,,,,,
21301,,,,,,
21301,,,,,,
21302,,,,,,
21302,,,,,,
21302,Letter,2018-05-07 00:00:00,0.0,AB52,L,10750813.0
21302,,,,,,
21302,,,,,,
21302,,,,,,
21302,,,,,,
21302,,,,,,
21303,,,,,,
21303,DeviceReceived,2018-04-19 09:59:39,0.0,AB63,L,9231592.0
21303,Letter,2018-04-24 00:00:00,0.0,AB63,L,9627613.0
21303,,,,,,
21303,Completed,2018-04-26 06:48:36,0.0,AB63,L,9824929.0
21304,,,,,,
21304,Letter,2018-04-18 00:00:00,1.0,AB44,E,9109213.0
21304,DeviceReceived,2018-04-18 12:04:42,1.0,AB44,E,9152695.0
21304,StockEntry,2018-04-20 00:00:00,1.0,AB44,E,9282013.0
21304,,,,,,
21304,,,,,,
21304,NoteWorkshop,2018-04-20 07:52:41,1.0,AB44,E,9310374.0
21304,Completed,2018-04-20 08:17:00,1.0,AB44,E,9311833.0
21305,,,,,,
21305,,,,,,
21305,,,,,,
21305,,,,,,
21305,NoteWorkshop,2018-04-24 14:02:05,0.0,AB52,L,9678138.0
21305,InDelivery,2018-05-28 00:00:00,0.0,AB52,L,12565213.0
21305,,,,,,
21306,Creation,2018-01-10 10:16:26,0.0,AB34,L,678999.0
21306,,,,,,
21306,NoteHotline,2018-01-10 10:18:25,0.0,AB34,L,679118.0
21306,,,,,,
21306,,,,,,
21306,,,,,,
21306,Completed,2018-01-19 14:02:39,0.0,AB34,L,1470172.0
21307,,,,,,
21307,,,,,,
21307,Letter,2018-05-08 00:00:00,0.0,AB59,E,10837213.0
21307,Transmission,2018-05-08 09:05:52,0.0,AB59,E,10869965.0
21307,,,,,,
21307,,,,,,
21307,StockEntry,2018-05-23 00:00:00,0.0,AB59,E,12133213.0
21307,,,,,,
21307,NoteHotline,2018-05-23 11:32:12,0.0,AB59,E,12174745.0
21307,Completed,2018-05-23 13:06:04,0.0,AB59,E,12180377.0
21308,Creation,2018-04-13 09:20:06,0.0,AB59,L,8710819.0
21308,,,,,,
21308,Letter,2018-04-25 00:00:00,0.0,AB59,L,9714013.0
21308,,,,,,
21308,,,,,,
21308,InDelivery,2018-05-02 00:00:00,0.0,AB59,L,10318813.0
21308,,,,,,
21308,,,,,,
21308,,,,,,
21309,Creation,2018-04-13 11:05:35,0.0,AB62,L,8717148.0
21309,DeviceReceived,2018-04-18 15:07:30,0.0,AB62,L,9163663.0
21309,StatusRequest,2018-04-23 12:32:11,0.0,AB62,L,9586344.0
21309,,,,,,
21309,,,,,,
21309,,,,,,
21309,Completed,2018-05-22 11:47:30,0.0,AB62,L,12089263.0
21310,,,,,,
21310,,,,,,
21310,DeviceReceived,2018-04-18 13:56:15,1.0,AB61,E,9159388.0
21310,,,,,,
21310,Completed,2018-04-19 11:05:12,1.0,AB61,E,9235525.0
21310,,,,,,
21311,Creation,2018-04-13 12:29:20,0.0,AB40,E,8722173.0
21311,,,,,,
21311,,,,,,
21311,StockEntry,2018-04-30 00:00:00,0.0,AB40,E,10146013.0
21311,,,,,,
21311,Transmission,2018-04-30 09:14:13,0.0,AB40,E,10179266.0
21311,,,,,,
21311,,,,,,
21311,,,,,,
21312,Creation,2018-04-13 07:56:33,0.0,AB50,L,8705806.0
21312,DeviceReceived,2018-04-17 15:01:45,0.0,AB50,L,9076918.0
21312,Approved,2018-04-19 10:34:11,0.0,AB50,L,9233664.0
21312,,,,,,
21312,NoteWorkshop,2018-04-24 09:23:17,0.0,AB50,L,9661410.0
21312,,,,,,
21312,,,,,,
21313,Creation,2018-04-13 12:26:31,0.0,AB61,L,8722004.0
21313,DeviceReceived,2018-04-18 15:08:10,0.0,AB61,L,9163703.0
21313,Letter,2018-04-24 00:00:00,0.0,AB61,L,9627613.0
21313,,,,,,
21313,,,,,,
21313,Completed,2018-05-22 14:06:18,0.0,AB61,L,12097591.0
21314,Letter,2018-04-13 00:00:00,0.0,AB52,L,8677213.0
21314,,,,,,
21314,DeviceReceived,2018-04-18 15:07:57,0.0,AB52,L,9163690.0
21314,,,,,,
21314,,,,,,
21314,,,,,,
21315,,,,,,
21315,NoteHotline,2018-04-13 16:30:39,0.0,AB52,L,8736652.0
21315,,,,,,
21315,,,,,,
21315,Letter,2018-04-23 00:00:00,0.0,AB52,L,9541213.0
21315,StatusRequest,2018-04-23 15:42:54,0.0,AB52,L,9597787.0
21315,InDelivery,2018-04-25 00:00:00,0.0,AB52,L,9714013.0
21315,,,,,,
21316,,,,,,
21316,DeviceReceived,2018-04-18 15:08:38,0.0,AB52,L,9163731.0
21316,Letter,2018-04-24 00:00:00,0.0,AB52,L,9627613.0
21316,,,,,,
21316,Transmission,2018-04-26 09:47:13,0.0,AB52,L,9835646.0
21316,Approved,2018-04-26 10:26:22,0.0,AB52,L,9837995.0
21316,NoteHotline,2018-04-26 10:26:38,0.0,AB52,L,9838011.0
21316,Completed,2018-04-26 12:39:00,0.0,AB52,L,9845953.0
21317,,,,,,
21317,NoteHotline,2018-04-16 08:36:47,1.0,AB8,E,8967420.0
21317,,,,,,
21317,DeviceReceived,2018-04-20 10:32:44,1.0,AB8,E,9319977.0
21317,StockEntry,2018-04-23 00:00:00,1.0,AB8,E,9541213.0
21317,InDelivery,2018-04-23 00:00:00,1.0,AB8,E,9541213.0
21317,,,,,,
21317,Completed,2018-04-23 12:48:02,1.0,AB8,E,9587295.0
21318,Creation,2018-04-16 09:47:04,0.0,AB61,L,8971637.0
21318,,,,,,
21318,Letter,2018-04-25 00:00:00,0.0,AB61,L,9714013.0
21318,,,,,,
21318,Approved,2018-05-02 15:34:54,0.0,AB61,L,10374907.0
21318,,,,,,
21318,,,,,,
21318,NoteHotline,2018-12-10 09:44:06,0.0,AB61,L,29534659.0
21319,,,,,,
21319,NoteHotline,2018-04-16 10:37:21,0.0,AB53,L,8974654.0
21319,,,,,,
21319,,,,,,
21319,Completed,2018-04-30 08:12:11,0.0,AB53,L,10175544.0
21320,Creation,2018-04-16 11:41:14,1.0,AB40,E,8978487.0
21320,StockEntry,2018-08-30 00:00:00,1.0,AB40,E,20686813.0
21320,InDelivery,2018-08-30 00:00:00,1.0,AB40,E,20686813.0
21320,,,,,,
21320,,,,,,
21320,Completed,2018-08-30 14:55:58,1.0,AB40,E,20740571.0
21321,,,,,,
21321,Letter,2018-04-20 00:00:00,0.0,AB38,E,9282013.0
21321,,,,,,
21321,,,,,,
21321,,,,,,
21321,Transmission,2018-05-03 08:48:24,0.0,AB38,E,10436917.0
21321,Approved,2018-05-03 09:26:37,0.0,AB38,E,10439210.0
21321,,,,,,
21321,,,,,,
21321,Completed,2018-05-03 12:25:44,0.0,AB38,E,10449957.0
21322,Creation,2018-04-16 11:49:45,1.0,AB8,E,8978998.0
21322,Letter,2018-04-19 00:00:00,1.0,AB8,E,9195613.0
21322,DeviceReceived,2018-04-19 11:50:01,1.0,AB8,E,9238214.0
21322,,,,,,
21322,,,,,,
21322,Completed,2018-04-20 12:02:17,1.0,AB8,E,9325350.0
21323,Creation,2018-04-16 11:57:09,0.0,AB52,L,8979442.0
21323,,,,,,
21323,,,,,,
21323,,,,,,
21323,,,,,,
21323,,,,,,
21323,,,,,,
21323,,,,,,
21324,Creation,2018-04-16 12:05:27,1.0,AB30,E,8979940.0
21324,,,,,,
21324,Letter,2018-04-18 00:00:00,1.0,AB30,E,9109213.0
21324,,,,,,
21324,StockEntry,2018-04-19 00:00:00,1.0,AB30,E,9195613.0
21324,InDelivery,2018-04-19 00:00:00,1.0,AB30,E,9195613.0
21324,NoteWorkshop,2018-04-19 13:45:34,1.0,AB30,E,9245147.0
21324,Completed,2018-04-19 14:45:12,1.0,AB30,E,9248725.0
21325,,,,,,
21325,DeviceReceived,2018-05-24 12:28:08,0.0,AB61,E,12264501.0
21325,StatusRequest,2018-06-06 14:41:46,0.0,AB61,E,13395719.0
21325,Transmission,2018-06-07 10:03:04,0.0,AB61,E,13465397.0
21325,,,,,,
21325,Letter,2018-08-20 00:00:00,0.0,AB61,E,19822813.0
21325,InDelivery,2018-08-20 00:00:00,0.0,AB61,E,19822813.0
21325,,,,,,
21325,StockEntry,2018-08-22 00:00:00,0.0,AB61,E,19995613.0
21325,Completed,2018-08-22 14:13:24,0.0,AB61,E,20046817.0
21326,Creation,2018-01-10 12:09:31,0.0,AB49,L,685784.0
